id1,id2,weight
330148,217852,1
231198,1111240,1
29492,1132083,1
82920,459216,1
32083,447250,1
23738,49844,1
82920,28254,1
4584,1107418,1
22564,6923,1
853114,1153945,1
103543,60159,1
52515,33013,1
6214,12439,1
561568,1152490,1
273152,1111240,1
85324,628751,1
24966,1118017,1
82920,686015,1
39890,684986,1
941,22876,1
58758,415693,1
205192,1140230,1
141342,1108551,1
25702,672071,1
198653,1131464,1
64519,1000012,1
114,1105764,1
16819,1153861,1
273152,1105764,1
340299,34257,1
35061,175291,1
20178,73327,1
853114,240791,1
853114,1130934,1
273152,69296,1
32276,1130931,1
44514,23502,1
153063,105057,1
56112,1385,1
561613,8079,1
853115,27174,1
3231,1107067,1
74427,1153003,1
82920,103482,1
561568,1115291,1
6213,358866,1
27895,1119078,1
8224,8079,1
70520,1103676,1
10435,235776,1
210872,594649,1
44514,628751,1
523574,1125909,1
6741,502574,1
1272,1107067,1
2702,72056,1
4584,189577,1
853115,1114864,1
153063,118436,1
78994,431206,1
6213,1120731,1
141342,1117476,1
44514,1114629,1
5959,545647,1
35061,593921,1
6224,28387,1
202639,31043,1
8703,6639,1
4804,1131611,1
6213,1126037,1
210872,34961,1
273152,358894,1
77438,293974,1
887,672071,1
97377,1102751,1
35061,159897,1
51049,1121867,1
10169,444240,1
6767,39126,1
643485,119956,1
69198,1115790,1
8079,1130931,1
32083,94229,1
32083,129897,1
22386,272345,1
16008,280876,1
8703,73146,1
27535,1153811,1
78557,1123087,1
35061,416455,1
27535,36620,1
35061,35797,1
24966,95718,1
141342,1130600,1
642894,1132461,1
44514,1131565,1
15987,662572,1
28957,686061,1
63931,136766,1
13686,6923,1
117,1116268,1
8224,1152290,1
6214,133550,1
210872,1110515,1
906,248395,1
27895,591016,1
82920,1152421,1
6151,6184,1
32083,1118347,1
32083,6220,1
32083,1105718,1
141342,212777,1
124224,753265,1
567005,1127810,1
8703,57922,1
5348,131042,1
134219,33904,1
80656,294239,1
35061,1152896,1
23738,1107418,1
27895,1129994,1
2440,8821,1
24966,1131267,1
35061,1120049,1
642894,1131301,1
210871,763010,1
58268,899119,1
153063,561610,1
19621,28456,1
10435,1152290,1
36140,79809,1
853116,31863,1
6213,1071981,1
117,1109439,1
35061,6925,1
91038,683404,1
22566,521252,1
8703,11342,1
16008,11093,1
10177,1152975,1
643221,28254,1
210872,1130539,1
35,101145,1
642621,60169,1
273152,1106052,1
210871,1128536,1
2440,1116922,1
231198,1154068,1
853116,8832,1
32083,49847,1
126912,1117501,1
10435,52847,1
8703,6925,1
77829,77826,1
5348,105057,1
82920,429805,1
141160,1111240,1
135464,1132486,1
82920,1152272,1
126912,35797,1
8703,108047,1
38537,168410,1
642681,753264,1
51180,1153262,1
1272,368431,1
4584,1132443,1
35,19045,1
573553,1129608,1
141342,348437,1
642681,1110438,1
853116,39124,1
654326,1131741,1
198653,208345,1
12158,12199,1
82920,309476,1
27612,12158,1
853116,390896,1
32276,928873,1
6213,1135125,1
24966,1107067,1
19621,308003,1
16819,300071,1
3187,17242,1
578337,578306,1
32276,662572,1
210872,593329,1
15429,1139928,1
6214,1152277,1
202639,1103676,1
15429,1152379,1
6184,396412,1
137868,31863,1
32083,195361,1
16819,28254,1
3191,3187,1
519353,1125909,1
6898,1130934,1
107569,1120777,1
141342,8821,1
642894,8079,1
198653,417017,1
267003,1155073,1
8581,631052,1
82920,675847,1
10798,35778,1
6151,1108834,1
19621,509379,1
35,1136449,1
1365,1114388,1
40135,23545,1
887,23502,1
887,180399,1
644427,753070,1
503893,1103960,1
643485,1131314,1
32083,1114864,1
100197,447250,1
9581,40605,1
141342,1121459,1
82920,575077,1
8581,2665,1
12195,38722,1
35,96845,1
31489,1115790,1
103537,39199,1
141596,1104258,1
642621,1135108,1
27535,5038,1
13686,101145,1
642847,32260,1
40135,1135358,1
25702,170338,1
5869,12946,1
940,28265,1
35061,190706,1
49811,1121867,1
943,218682,1
643221,1120786,1
32083,62347,1
6214,411092,1
626531,1130454,1
10798,101811,1
13686,385572,1
210872,205196,1
273152,200480,1
6184,12439,1
44514,628500,1
210872,89335,1
35061,62347,1
82920,18833,1
51866,137873,1
6898,28254,1
15076,62347,1
35,127033,1
202639,1152162,1
32083,31097,1
6184,449841,1
6184,1120731,1
64519,154134,1
4584,52835,1
6214,82098,1
273152,593260,1
210872,91853,1
15076,39199,1
141342,81714,1
5064,5069,1
210871,608191,1
82920,105899,1
22564,1123087,1
16008,5086,1
853114,429805,1
210872,575077,1
32083,6639,1
198653,341188,1
6214,449841,1
671293,1132443,1
644577,1132461,1
32083,3237,1
10798,10435,1
4584,1129243,1
198653,97892,1
6213,12439,1
4584,641976,1
117,52847,1
57922,1114526,1
853115,1130915,1
32083,1113438,1
27535,75121,1
40135,12439,1
1997,463825,1
575077,1128982,1
5086,300071,1
63931,1110531,1
906,1128425,1
6151,23545,1
210871,309476,1
117,27535,1
77758,1118848,1
273152,1272,1
853116,1997,1
25702,120039,1
12330,39210,1
3187,1110768,1
49811,509379,1
27627,429781,1
910,131042,1
32083,1127851,1
19621,1125895,1
5086,1136631,1
11342,1118764,1
141342,1153724,1
37483,37998,1
126927,27250,1
27895,96845,1
273152,1102646,1
12210,50381,1
82920,1110947,1
28542,124064,1
4649,284414,1
521855,1125909,1
22564,1154251,1
51879,105057,1
27535,30901,1
82920,1123530,1
184918,38000,1
22564,1155073,1
3191,300071,1
887,444240,1
503893,646837,1
15987,753264,1
3240,259126,1
3236,52847,1
22563,49844,1
578337,99023,1
20180,1152896,1
67584,1127558,1
25181,180399,1
210872,1130847,1
116528,1105932,1
35922,39210,1
35,23502,1
4649,107252,1
141342,509315,1
35,263553,1
74749,10186,1
4584,1111733,1
137849,280876,1
124224,1120786,1
8594,409725,1
10435,22876,1
210872,1135125,1
32276,248395,1
8703,1121659,1
10798,110164,1
561613,1131277,1
273152,1102873,1
853115,949511,1
134320,1153786,1
1272,1123093,1
210872,46536,1
463,289780,1
126912,50381,1
202639,50337,1
3218,49843,1
16008,423463,1
210872,1127863,1
19621,1117501,1
114,241133,1
24966,211432,1
4804,102884,1
158614,1152975,1
273152,650834,1
124952,1129518,1
35061,1128425,1
82920,192850,1
10177,1123068,1
32083,6925,1
853116,20593,1
210872,1131634,1
815096,628764,1
6214,1111733,1
3192,50381,1
1365,1106771,1
123825,23448,1
198653,31043,1
16008,1121659,1
3192,1111304,1
6214,1114777,1
273152,20528,1
12195,57948,1
210871,592986,1
85688,59244,1
644427,1131192,1
162075,737204,1
19621,1154124,1
8703,20593,1
35061,1105603,1
30817,390922,1
4584,1107215,1
10798,1127851,1
27895,63486,1
198653,22876,1
82920,1118347,1
27895,1050679,1
35061,131315,1
3229,27174,1
231198,1105603,1
273152,1108728,1
3187,395547,1
35,1127913,1
16008,1117501,1
51049,193932,1
943,1111899,1
231198,134060,1
2702,1152490,1
887,95589,1
32083,79817,1
202639,1136447,1
144408,1140289,1
39890,126912,1
141342,56119,1
12195,1106388,1
6214,4660,1
6334,1125393,1
11093,1152490,1
35061,38000,1
35,1111899,1
644427,1132461,1
646286,1120786,1
16819,949217,1
6163,341188,1
64519,5959,1
22564,340078,1
853114,650814,1
36802,1152633,1
82920,1131471,1
51180,1118209,1
9515,1114526,1
1365,763009,1
13205,1105148,1
32276,686015,1
6213,30895,1
44514,181782,1
210872,1153922,1
906,1135137,1
238401,1125386,1
644577,4330,1
141342,1153942,1
6184,627024,1
35,114308,1
23738,75972,1
210872,141868,1
28957,368431,1
24043,949511,1
10177,12247,1
141342,1128974,1
231198,34708,1
1481,13960,1
273152,1129096,1
10435,97892,1
11339,45061,1
29492,641976,1
32083,103482,1
35,1109439,1
3218,6941,1
117,1112767,1
6214,1123087,1
12210,12247,1
126909,399370,1
117,93320,1
853116,1123188,1
853115,1113438,1
20924,521207,1
22564,449841,1
576973,1128201,1
98698,18582,1
4584,35905,1
51866,1118658,1
16819,126920,1
230879,578347,1
210872,1129778,1
10435,346243,1
22564,578898,1
51879,1135358,1
153063,1152490,1
1272,6639,1
32083,82090,1
51879,6639,1
906,48550,1
141342,647447,1
126920,30901,1
202639,82087,1
210872,1120084,1
6214,18251,1
117,35905,1
6214,6220,1
15076,1106568,1
4649,1102761,1
1365,93320,1
24043,1105718,1
8224,1107095,1
15076,217852,1
906,193931,1
210872,1111899,1
22564,267003,1
40135,57764,1
3220,36620,1
51879,73146,1
8703,27535,1
22564,1107355,1
35061,114308,1
887,1115790,1
44514,1122425,1
44455,1129629,1
240321,675649,1
5348,1114118,1
44514,1113182,1
1272,1130927,1
82920,144212,1
273152,1153899,1
12576,62718,1
198653,28336,1
853114,52847,1
1272,11325,1
82920,1129367,1
424,1135125,1
642621,644577,1
8703,1153899,1
22564,120039,1
217984,1112369,1
44514,83725,1
44514,593210,1
5194,1111240,1
15076,672071,1
643221,1131258,1
210871,1153866,1
19621,954315,1
30817,189577,1
143323,1128319,1
1365,282700,1
23738,189574,1
24966,37998,1
44514,682815,1
27895,116084,1
210871,1111788,1
91038,17476,1
19621,345340,1
5086,395547,1
29492,1050679,1
35061,672064,1
39890,1115291,1
82920,6130,1
273152,1106492,1
8703,310653,1
27535,578649,1
578646,1153900,1
85688,683355,1
210872,1125092,1
559804,1125909,1
126912,27249,1
6213,187354,1
153063,703953,1
40135,1123068,1
6151,135130,1
119686,198443,1
853115,964248,1
561568,27249,1
10169,263279,1
887,28359,1
210871,1114526,1
38722,18615,1
887,105057,1
198653,6917,1
73146,108963,1
853114,45605,1
35,83826,1
35,238099,1
198653,93923,1
4584,1109542,1
8224,1131471,1
19621,1128974,1
82920,1115677,1
273152,57764,1
32083,51834,1
32083,31043,1
10798,1120084,1
126909,1115291,1
6214,1130600,1
28290,1385,1
69198,217984,1
44514,6210,1
12195,1130929,1
29492,66990,1
44514,593329,1
10183,1107171,1
10798,49847,1
39127,592830,1
4584,1071981,1
267824,49482,1
56112,509379,1
19621,85452,1
35,1131466,1
853115,1109542,1
650814,1131550,1
32083,762980,1
24966,50336,1
6151,82098,1
141342,289085,1
36140,449841,1
853116,23507,1
15987,39199,1
59626,12165,1
27530,1136446,1
853114,1128430,1
642681,137873,1
35061,1118017,1
10798,1119180,1
15076,13717,1
22566,444240,1
27535,1153169,1
81350,1106172,1
273152,100197,1
41714,594025,1
10435,189574,1
273152,52515,1
10435,1152975,1
6151,20942,1
2696,411005,1
32276,307336,1
24966,197452,1
27895,1121459,1
8224,73146,1
4584,6378,1
10177,15429,1
642681,1104449,1
22563,1114864,1
4584,1111052,1
232606,232605,1
35061,27250,1
292277,593240,1
141342,1120731,1
141342,672064,1
642681,1133028,1
561568,39124,1
210871,1104055,1
273152,1121867,1
853116,8699,1
608326,1131611,1
198653,628815,1
6213,1120962,1
5348,248395,1
8224,1110426,1
67415,1106172,1
643221,645046,1
24043,1131741,1
16008,105865,1
30817,1133010,1
103543,1152917,1
184918,1131634,1
82920,1111240,1
10798,1123093,1
24043,1117501,1
4804,1118764,1
82920,628667,1
20601,12247,1
82920,55801,1
82920,195150,1
566664,5069,1
144408,35343,1
210872,208345,1
6334,328370,1
117,1123093,1
24043,672071,1
4584,1131137,1
85688,97892,1
3220,1115677,1
4329,27250,1
672071,672070,1
853114,591016,1
8224,1125386,1
6818,170338,1
51866,1153866,1
22564,22431,1
23738,1123087,1
6213,49811,1
117,42847,1
28412,594025,1
358887,79817,1
32276,919885,1
6213,672070,1
19621,1786,1
608190,1129683,1
10177,3231,1
39130,1131471,1
82920,358894,1
273152,28473,1
13686,8699,1
35061,1152663,1
36140,954315,1
10177,5038,1
231198,184918,1
6898,1136634,1
36140,434,1
5966,1106388,1
20923,1125993,1
4584,350373,1
853114,1117786,1
940,1116397,1
141342,37998,1
645897,1132461,1
35,1115670,1
6741,574710,1
210871,411005,1
1365,1132968,1
35,6334,1
853116,120039,1
575077,608190,1
6214,13917,1
35061,28287,1
44514,594543,1
51180,1115670,1
642621,27249,1
15429,1110256,1
31479,39165,1
6214,1128319,1
4649,41417,1
38722,28640,1
51866,350373,1
3112,3101,1
39127,1105932,1
126909,328370,1
6215,1109581,1
6224,1106966,1
158172,315266,1
6151,10981,1
114,13960,1
136767,348437,1
32276,105899,1
35061,1123530,1
2665,230884,1
273152,1128959,1
23738,55801,1
12631,143801,1
12631,66986,1
4335,396412,1
36140,353541,1
6151,259126,1
643221,27250,1
12210,118436,1
644427,949217,1
144701,595193,1
578898,578645,1
27535,40922,1
8703,100961,1
9515,272720,1
24966,65650,1
24476,1103499,1
40135,1128935,1
25702,28254,1
35061,120039,1
32083,1125953,1
12210,67415,1
13269,1122425,1
642621,37884,1
853114,1114442,1
32276,1152904,1
10435,1153853,1
82920,1123087,1
63931,348437,1
4804,12210,1
24043,1117219,1
6214,1135358,1
82920,28456,1
210871,1152740,1
273152,128,1
643485,299197,1
28412,1113739,1
126920,62274,1
51879,1121659,1
887,1115471,1
25702,1130931,1
23738,69397,1
853116,33412,1
561568,368431,1
5600,110162,1
36140,627024,1
198653,589923,1
10435,75972,1
126926,1117501,1
16008,100961,1
89416,1125909,1
6214,23545,1
10177,49660,1
576973,1128319,1
25772,1121867,1
159084,241821,1
14807,264347,1
20602,1118209,1
19621,27249,1
117,892139,1
248395,1113828,1
273152,1112911,1
645571,119956,1
35061,1128201,1
906,119956,1
38205,578898,1
32083,39130,1
853115,48550,1
58758,152483,1
31489,632935,1
210871,1123756,1
8224,1127863,1
198653,1114992,1
16485,1123087,1
161221,1153922,1
54550,1022969,1
561613,1114352,1
6814,293974,1
576362,1129629,1
643221,1130931,1
216878,1117618,1
27535,101660,1
642681,6913,1
117,1109392,1
40135,259126,1
12631,50381,1
124734,385251,1
82920,227286,1
22564,8699,1
137380,1152290,1
20180,1153166,1
4649,1155073,1
18777,1103737,1
25702,1117219,1
210872,593942,1
561613,60169,1
6151,12576,1
141342,1120431,1
33823,9586,1
25702,25181,1
198653,1115677,1
40135,683355,1
646289,1136397,1
6214,85452,1
82920,1113926,1
35,576795,1
34266,1122642,1
51879,509379,1
141342,6217,1
34979,13982,1
642621,684986,1
4330,188318,1
51866,949217,1
166989,1121063,1
35,1153784,1
23738,1102646,1
51879,1114777,1
91853,1153724,1
35,1117786,1
15076,34708,1
44514,48550,1
141342,1111733,1
1272,159897,1
22564,429781,1
82920,96847,1
1365,521269,1
10435,55403,1
25702,27631,1
273152,486840,1
51866,1919,1
12210,102879,1
6214,193932,1
117,6215,1
643221,66990,1
123556,133553,1
82920,180373,1
6151,1122425,1
10183,110163,1
1272,49847,1
116545,1128319,1
3085,1135115,1
51879,964248,1
6334,88356,1
28649,155736,1
1272,1133417,1
4584,28287,1
82920,4660,1
15987,949217,1
4649,151430,1
6767,167670,1
4649,1152448,1
1481,4878,1
36802,293974,1
202639,25181,1
645897,1120786,1
578650,578649,1
51879,1123093,1
95225,148399,1
51879,449841,1
77758,12946,1
40135,308232,1
32276,13136,1
3192,1153861,1
910,242637,1
643221,46468,1
36162,1135894,1
10183,3101,1
78552,575402,1
6151,1105033,1
16008,193932,1
27895,89335,1
126912,46468,1
440815,1131236,1
3229,411005,1
10177,45188,1
12350,28632,1
2696,131042,1
8703,711527,1
210872,672070,1
126909,395553,1
887,1125082,1
84021,254923,1
29492,219446,1
3218,1125393,1
40135,63486,1
27623,1104182,1
4649,18615,1
19621,1153275,1
4649,358866,1
642894,129897,1
35,66594,1
6209,395075,1
24966,300806,1
853115,1108728,1
32083,7419,1
273152,1128425,1
210872,299197,1
51049,646286,1
19621,20972,1
117,33412,1
8687,38000,1
35061,152226,1
1272,309476,1
561610,561582,1
12210,12350,1
117,20857,1
202639,1126037,1
8224,1112319,1
141342,39474,1
85299,18251,1
124224,1050679,1
644427,1130931,1
210872,1129629,1
158614,8699,1
141342,95586,1
69198,6130,1
267824,99030,1
117,1119078,1
8224,1153064,1
853116,208345,1
210871,1118332,1
906,683404,1
887,40922,1
15429,49660,1
887,1130934,1
210872,38480,1
23738,104840,1
202639,1131464,1
210871,1123087,1
887,1103162,1
4584,1131728,1
1365,119956,1
1786,1128974,1
27535,1103737,1
10531,1129572,1
644577,1112929,1
273152,578669,1
24043,1105603,1
38846,38845,1
35,46431,1
6184,49843,1
35,1118332,1
28542,1113182,1
575077,1129015,1
51879,1152277,1
906,949217,1
32083,148170,1
56115,63486,1
1959,1153728,1
64519,52847,1
887,1152490,1
1365,1131745,1
910,300071,1
887,57922,1
117,1113614,1
51866,1128437,1
642847,1154276,1
11342,309476,1
566653,1129106,1
13686,568045,1
51180,151430,1
231198,13917,1
198653,519318,1
853116,649730,1
6214,35863,1
24043,1120084,1
887,189574,1
853116,27249,1
36140,208345,1
39890,12946,1
887,63931,1
6184,368431,1
35,1120650,1
22564,964248,1
5600,1117833,1
32083,1120084,1
18777,753047,1
936,207395,1
4660,18615,1
32083,1106172,1
35,145215,1
19621,40922,1
73119,1103031,1
35,762980,1
289781,1153784,1
5086,168410,1
6130,1132505,1
35778,18774,1
66751,1135750,1
853116,1102751,1
124224,119761,1
853115,19621,1
566664,175909,1
24043,193932,1
210872,1107355,1
144408,1125082,1
66809,82087,1
6184,34708,1
141342,1130634,1
32083,1121459,1
8591,709113,1
73162,189774,1
22566,30895,1
210872,6217,1
32083,594025,1
38722,1112574,1
4649,463825,1
22229,593210,1
51866,8224,1
273152,1153169,1
82920,1131550,1
642847,686061,1
3218,1120444,1
157805,1102646,1
198653,82087,1
5086,1108834,1
642894,1136397,1
32083,340078,1
853116,108047,1
1272,108962,1
853115,23507,1
2440,136766,1
27895,25184,1
37483,429781,1
231198,385572,1
853115,39126,1
44514,33904,1
16819,39199,1
82920,568045,1
10435,1152448,1
19621,1120049,1
237489,1113035,1
10435,188318,1
6214,1118658,1
6214,1106287,1
6214,1120169,1
853114,1112369,1
22563,1130927,1
273152,27510,1
17208,1118245,1
3828,263486,1
19621,16461,1
22566,22563,1
126912,1114352,1
210871,55968,1
198653,1153724,1
15987,79817,1
6151,552469,1
853114,144330,1
35,656231,1
51866,1125467,1
22563,911198,1
119761,143801,1
254923,1153853,1
29492,120039,1
853116,1786,1
210872,145215,1
210871,28851,1
210871,662416,1
853116,3229,1
19621,116084,1
4584,27174,1
27535,1128430,1
44514,1153275,1
10798,1121459,1
34315,1104258,1
10798,47570,1
6898,118436,1
38722,148399,1
35061,154982,1
35,75121,1
82920,340078,1
35061,105057,1
6214,144330,1
506,134307,1
126909,69418,1
887,108983,1
6214,1132505,1
35797,60170,1
168332,18833,1
853115,1135137,1
35061,683355,1
205192,1130676,1
28632,94713,1
6334,1153811,1
141342,341188,1
643221,662572,1
887,1118764,1
44514,94641,1
82920,735311,1
853114,628888,1
4584,22883,1
210871,1152307,1
39130,6334,1
643485,643003,1
6151,1152277,1
98698,1114502,1
4584,28350,1
19621,194223,1
198653,763181,1
141160,1120049,1
644577,1131274,1
153063,151708,1
3191,399370,1
51180,12350,1
85688,35778,1
48764,1104647,1
6213,1050679,1
126926,1109439,1
6213,254923,1
44514,193931,1
82920,167670,1
644361,1154071,1
35,211432,1
3218,49660,1
25702,654326,1
103543,32688,1
6184,55968,1
6151,102406,1
6214,63486,1
82920,1114526,1
36140,1120444,1
126912,395547,1
4584,63832,1
6213,83725,1
6184,1112369,1
273152,1119708,1
6213,1120049,1
4584,1154251,1
853116,390889,1
126927,66986,1
35,62333,1
853115,578646,1
8703,285675,1
85688,1152307,1
4584,157805,1
440815,188318,1
16008,39165,1
35061,195150,1
117,1120431,1
5600,129042,1
46491,60170,1
6214,1152290,1
19621,520471,1
22566,1117786,1
273152,1153866,1
644427,646357,1
141342,107251,1
90888,1104379,1
44514,1108267,1
63915,429805,1
273152,6151,1
44514,240791,1
671269,1132443,1
67415,12198,1
29723,293974,1
10177,148399,1
198653,6169,1
22564,1102751,1
15987,1121867,1
82920,1152676,1
27632,105899,1
40135,1152277,1
114,1113614,1
22566,399370,1
85688,10435,1
32083,1152633,1
4584,184157,1
48550,1120049,1
35,100197,1
593155,593240,1
4584,1128291,1
39890,193932,1
643485,1131305,1
35,1103383,1
27895,1125469,1
51879,1133028,1
51049,714975,1
206371,69296,1
29492,1122574,1
56709,567005,1
10435,6939,1
35061,358894,1
2696,340078,1
6151,69397,1
15076,708945,1
273152,72908,1
141342,892139,1
15892,1116146,1
141342,208345,1
205192,578309,1
643221,753070,1
198653,434,1
198653,1135125,1
85688,582343,1
153063,1114352,1
210871,1107215,1
6213,11325,1
940,1817,1
36162,1152448,1
15987,62274,1
273152,1128227,1
853116,1152490,1
210872,1120731,1
45605,650834,1
337766,110164,1
210871,576725,1
67415,38722,1
35061,887,1
642621,1103737,1
144408,649739,1
45605,1131549,1
153063,1108834,1
210872,62333,1
15076,481073,1
1272,636098,1
2653,1126350,1
114,170338,1
27530,1128935,1
3932,5064,1
67415,102884,1
3229,133566,1
25702,1152194,1
24043,1153897,1
35061,1131464,1
17798,263279,1
6818,1125469,1
16819,151708,1
6214,28456,1
169280,1132083,1
1272,1128974,1
278394,1140231,1
